nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car381009-2026-Pass1-Z1-2MU00693_20260730_011222_000;0.0;4.7;41.0;Leppun;0.84;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011222_000;0.0;4.9;38.0;Pipkuh;0.44;Pipnat;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011222_000;0.6;4.0;49.0;Pippip;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011222_000;0.0;5.0;10.0;Tetvir;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011322_000;0.0;4.6;35.0;Leppun;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011322_000;1.3;4.3;24.0;Phogri;0.48;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011322_000;0.0;4.9;40.0;Pipkuh;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011322_000;0.4;5.0;11.0;Tetvir;0.84;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011411_000;1.4;4.6;36.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011411_000;0.1;4.9;38.0;Pipnat;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011411_000;0.0;5.0;10.0;Tetvir;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011418_000;1.1;1.2;36.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011418_000;1.2;4.8;25.0;Phogri;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011418_000;0.0;5.0;38.0;Pipnat;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011418_000;0.4;5.0;10.0;Tetvir;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011431_000;0.0;4.8;33.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011431_000;0.4;4.8;26.0;noise;0.31;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011431_000;0.0;5.0;42.0;Pipkuh;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011431_000;0.3;4.8;11.0;Tetvir;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011451_000;0.0;4.2;37.0;Leppun;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011451_000;0.1;2.1;25.0;noise;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011451_000;0.2;4.4;24.0;Phogri;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011451_000;4.6;5.0;40.0;Pipkuh;0.71;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011451_000;0.0;0.4;43.0;Pippip;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011451_000;0.0;5.0;10.0;Tetvir;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011532_000;0.1;3.0;26.0;Phogri;0.4;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011532_000;0.0;3.6;38.0;Pipnat;0.71;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011532_000;0.1;3.6;10.0;Tetvir;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011536_000;0.0;4.7;39.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011536_000;0.1;4.5;39.0;Pipkuh;0.22;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011536_000;0.8;5.0;47.0;Pippip;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011536_000;0.0;5.0;10.0;Tetvir;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011636_000;0.4;2.5;39.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011636_000;1.1;3.2;24.0;Phogri;0.14;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011636_000;0.1;3.7;40.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011636_000;0.0;3.3;50.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011636_000;0.0;3.6;10.0;Tetvir;0.82;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011640_000;0.0;5.0;10.0;noise;0.59;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011640_000;0.4;5.0;39.0;Pipkuh;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011640_000;0.1;4.7;46.0;Pippip;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011640_000;0.5;4.8;10.0;Tetvir;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011659_000;0.0;2.7;33.0;noise;0.23;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011659_000;0.1;1.0;50.0;Pippyg;0.15;Pippip;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011659_000;0.1;2.8;24.0;Tetvir;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011704_000;0.0;2.5;35.0;noise;0.29;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011704_000;2.3;2.6;49.0;Pippip;0.04;Tetvir, Pippyg, Phogri, mamm, Leppun;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011707_000;0.0;1.4;41.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011707_000;0.7;1.6;24.0;Phogri;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011707_000;0.0;0.1;49.0;Pippip;0.61;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011707_000;0.0;1.6;10.0;Tetvir;0.84;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011711_000;0.0;0.1;33.0;Leppun;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011711_000;0.3;1.8;39.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011711_000;0.1;1.9;43.0;Pippip;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011711_000;0.4;2.0;10.0;Tetvir;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011720_000;1.4;2.7;32.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011720_000;3.0;3.1;50.0;Pippip;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011720_000;0.0;3.6;23.0;Phogri;0.1;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011720_000;0.0;2.0;43.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011720_000;0.0;3.8;9.0;Tetvir;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011724_000;0.3;2.0;27.0;noise;0.22;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011724_000;0.5;1.1;42.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011724_000;0.4;2.1;50.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011724_000;0.5;2.0;10.0;Tetvir;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011730_000;0.5;4.6;21.0;noise;0.53;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011730_000;2.4;4.8;39.0;Pipkuh;0.82;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011730_000;0.0;5.0;50.0;Pippip;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011824_000;0.7;4.8;36.0;Leppun;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011824_000;0.6;4.8;24.0;Cyrscu;0.14;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011824_000;0.0;5.0;39.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011824_000;0.0;4.9;51.0;Pippip;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011824_000;0.4;4.1;10.0;Tetvir;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011858_000;0.0;1.0;26.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011858_000;0.4;1.3;39.0;Pipkuh;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011858_000;0.0;0.1;47.0;Pippip;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011858_000;1.7;1.9;13.0;Tetvir;0.71;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011916_000;0.0;5.0;41.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011916_000;1.1;4.0;23.0;Tetvir;0.46;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011936_000;0.0;0.1;28.0;Phogri;0.81;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011936_000;0.0;1.4;38.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011936_000;0.3;1.2;10.0;Tetvir;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011942_000;0.3;4.8;32.0;Leppun;0.41;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011942_000;0.3;4.8;28.0;Phogri;0.39;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011942_000;0.0;5.0;42.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011942_000;1.5;4.2;11.0;Tetvir;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011957_000;0.0;1.1;37.0;noise;0.07;Leppun;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011957_000;0.0;2.1;40.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_011957_000;1.1;1.8;11.0;Tetvir;0.33;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012000_000;3.1;3.9;33.0;Leppun;0.17;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012000_000;0.0;4.9;39.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012000_000;0.1;4.0;46.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012000_000;1.0;5.0;11.0;Tetvir;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012010_000;0.0;5.0;40.0;Pipkuh;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012010_000;0.3;4.8;47.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012010_000;0.1;5.0;30.0;Testes;0.1;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012010_000;0.0;5.0;10.0;Tetvir;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012030_000;0.0;5.0;38.0;Leppun;0.44;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012030_000;0.0;5.0;41.0;Pipkuh;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012030_000;0.0;4.4;10.0;Tetvir;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012055_000;1.0;2.9;51.0;Leppun;0.37;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012055_000;0.0;4.9;40.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012055_000;0.0;4.6;10.0;Tetvir;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012113_000;0.2;1.8;50.0;Leppun;0.38;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012113_000;0.3;2.3;40.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012113_000;0.0;1.8;48.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012113_000;0.6;2.3;10.0;Tetvir;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012116_000;3.9;4.0;34.0;Leppun;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012116_000;0.0;4.5;41.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012116_000;0.0;4.9;48.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012116_000;0.0;4.9;11.0;Tetvir;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012216_000;0.0;4.9;44.0;Pipkuh;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012216_000;1.0;4.9;31.0;Testes;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012216_000;0.2;4.2;12.0;Tetvir;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012317_000;0.3;4.9;34.0;Leppun;0.38;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012317_000;0.0;4.8;39.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012317_000;1.3;4.8;46.0;Pippip;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012317_000;0.0;5.0;10.0;Tetvir;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012417_000;3.0;4.2;37.0;Leppun;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012417_000;0.0;4.2;41.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012417_000;0.0;4.3;45.0;Pippip;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012417_000;0.2;1.7;32.0;Testes;0.44;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012417_000;0.0;4.3;10.0;Tetvir;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012518_000;0.4;4.1;30.0;Leppun;0.86;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012518_000;1.4;3.5;22.0;noise;0.05;Phogri, Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012518_000;0.2;4.8;39.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012518_000;0.0;5.0;49.0;Pippip;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012518_000;0.0;5.0;10.0;Tetvir;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012619_000;0.0;4.9;42.0;Leppun;0.82;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012619_000;0.4;4.8;26.0;Phogri;0.09;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012619_000;0.2;4.7;39.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012619_000;0.0;5.0;10.0;Tetvir;0.84;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012714_000;0.0;3.0;38.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012714_000;1.6;3.5;39.0;Pipkuh;0.61;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012714_000;0.0;3.7;10.0;Tetvir;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012718_000;0.0;4.1;40.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012718_000;0.4;4.6;25.0;Phogri;0.54;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012718_000;0.0;5.0;10.0;Tetvir;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012725_000;0.0;1.9;34.0;Leppun;0.71;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012725_000;1.0;1.1;18.0;noise;0.38;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012725_000;0.0;1.8;12.0;Tetvir;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012727_000;0.0;5.0;37.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012727_000;1.0;5.0;39.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012727_000;4.4;5.0;33.0;Testes;0.22;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012727_000;0.0;4.7;10.0;Tetvir;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012827_000;0.3;4.6;40.0;Leppun;0.75;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012827_000;0.2;2.7;26.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012827_000;0.0;4.6;39.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012827_000;0.0;4.9;46.0;Pippip;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012827_000;0.0;5.0;10.0;Tetvir;0.81;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012906_000;0.0;2.8;38.0;Leppun;0.76;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012906_000;0.7;5.0;25.0;Phogri;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012906_000;0.5;2.4;39.0;Pipkuh;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012906_000;0.1;5.0;46.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012935_000;0.1;3.0;29.0;Leppun;0.53;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012935_000;0.0;5.0;41.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012935_000;0.2;4.9;45.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_012935_000;0.4;4.5;24.0;Phogri;0.05;Pleaus, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013036_000;0.0;3.5;37.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013036_000;0.6;3.7;42.0;Pipkuh;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013036_000;0.5;3.2;25.0;Phogri;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013040_000;0.0;3.5;40.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013040_000;1.0;3.0;20.0;noise;0.05;Phogri, Cyrscu, Phanan;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013040_000;0.0;3.3;43.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013044_000;0.0;1.1;33.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013044_000;0.3;1.9;24.0;Phogri;0.71;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013044_000;0.9;2.0;48.0;Pippip;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013048_000;0.0;1.1;36.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013048_000;0.2;0.3;22.0;Phogri;0.36;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013048_000;0.3;1.5;48.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013050_000;0.0;1.9;32.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013050_000;0.5;1.8;41.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013050_000;1.2;1.8;47.0;Pippip;0.86;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013053_000;1.0;4.3;27.0;Leppun;0.68;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013053_000;0.5;5.0;22.0;noise;0.08;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013053_000;0.0;5.0;42.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013053_000;0.1;4.8;48.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013123_000;0.1;3.9;33.0;Leppun;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013123_000;0.2;4.6;25.0;Phogri;0.66;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013123_000;0.1;3.8;39.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013123_000;0.0;4.4;46.0;Pippip;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013129_000;0.3;5.0;37.0;Leppun;0.17;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013129_000;0.0;5.0;25.0;Phogri;0.14;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013129_000;0.0;5.0;50.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013138_000;0.0;3.1;27.0;noise;0.09;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013138_000;0.0;3.4;39.0;Pipkuh;0.44;Pipnat;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013145_000;0.0;4.4;44.0;Leppun;0.21;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013145_000;0.8;4.6;27.0;Phogri;0.15;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013145_000;0.0;5.0;39.0;Pipkuh;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013155_000;1.4;1.9;32.0;Hypsav;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013155_000;0.5;3.9;37.0;Leppun;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013155_000;0.0;4.9;40.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013155_000;0.5;4.6;25.0;noise;0.07;Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013221_000;0.0;4.5;41.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013221_000;4.6;4.8;50.0;Pippip;0.69;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013221_000;0.0;4.9;25.0;Phogri;0.23;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013321_000;0.0;4.0;36.0;Leppun;0.2;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013321_000;0.0;4.3;24.0;noise;0.12;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013321_000;0.0;4.9;39.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013321_000;0.0;4.3;50.0;Pippip;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013344_000;0.0;1.3;36.0;Leppun;0.86;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013344_000;0.0;2.3;28.0;Phogri;0.6;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013347_000;0.0;3.4;38.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013347_000;0.2;4.0;26.0;noise;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013347_000;0.7;3.4;35.0;Testes;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013351_000;0.7;5.0;26.0;noise;0.12;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013351_000;0.0;4.7;36.0;Testes;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013408_000;0.4;0.6;36.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013408_000;1.6;5.0;24.0;noise;0.23;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013408_000;0.0;5.0;51.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013408_000;1.6;4.6;35.0;Testes;0.86;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013459_000;1.0;3.3;31.0;Leppun;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013459_000;0.9;2.8;25.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013459_000;0.0;5.0;41.0;Pipkuh;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013459_000;2.3;3.1;29.0;Testes;0.14;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013529_000;0.0;4.9;40.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013529_000;0.3;4.7;26.0;noise;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013529_000;0.2;4.9;43.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013544_000;0.0;0.1;40.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013544_000;0.0;1.2;20.0;Phogri;0.15;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013547_000;0.0;1.4;43.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013547_000;0.5;3.1;16.0;noise;0.29;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013547_000;1.7;3.5;43.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013547_000;0.4;2.1;34.0;Testes;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013551_000;0.1;5.0;37.0;Eptser;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013551_000;0.0;4.6;60.0;Leppun;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013551_000;0.1;4.8;20.0;noise;0.33;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013551_000;0.0;5.0;43.0;Pipkuh;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013608_000;0.0;4.6;32.0;Leppun;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013608_000;0.1;4.3;29.0;noise;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013608_000;0.0;5.0;47.0;Pipkuh;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013608_000;0.2;4.1;31.0;Testes;0.43;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013704_000;0.0;0.1;42.0;Leppun;0.28;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013704_000;0.2;5.0;43.0;Pipkuh;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013704_000;0.3;3.8;34.0;Testes;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013751_000;0.0;4.4;36.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013751_000;0.8;3.9;21.0;noise;0.14;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260730_013751_000;0.0;5.0;44.0;Pipkuh;0.98;;;;;
