nom du fichier;temps_debut;temps_fin;frequence_mediane;tadarida_taxon;tadarida_probabilite;tadarida_taxon_autre;observateur_taxon;observateur_probabilite;validateur_taxon;validateur_probabilite
Car381009-2026-Pass1-Z1-2MU00693_20260729_003705_000;0.0;3.5;34.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003705_000;0.5;3.5;25.0;noise;0.08;Barfis;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003705_000;0.1;3.5;26.0;Phogri;0.09;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003709_000;0.0;3.8;36.0;Leppun;0.81;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003709_000;0.4;3.8;26.0;Rhasp;0.11;noise, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003709_000;0.7;3.3;32.0;Testes;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003714_000;0.0;2.4;41.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003714_000;0.4;3.4;27.0;noise;0.06;Rhasp, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003719_000;0.0;1.5;41.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003719_000;0.2;1.4;26.0;noise;0.14;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003719_000;0.4;2.1;25.0;Phogri;0.07;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003722_000;0.0;2.1;38.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003722_000;0.1;2.0;24.0;Phogri;0.05;Rhasp, Plaint, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003726_000;0.0;1.8;38.0;Leppun;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003726_000;0.2;1.3;25.0;Phogri;0.04;noise, Tetvir, Rhasp, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003729_000;0.0;2.1;26.0;Leppun;0.82;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003729_000;1.4;1.7;20.0;noise;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003734_000;0.0;1.4;37.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003734_000;0.1;2.0;26.0;Rhasp;0.05;noise, Plaint, Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003739_000;0.0;1.5;38.0;Leppun;0.7;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003739_000;0.4;2.0;25.0;noise;0.16;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003739_000;0.4;1.6;26.0;Phogri;0.05;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003744_000;0.0;1.9;34.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003744_000;0.5;1.9;24.0;noise;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003744_000;0.3;1.9;26.0;Rhasp;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003750_000;0.4;1.6;27.0;Phogri;0.3;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003750_000;0.3;1.7;26.0;Plaint;0.03;noise, Tetvir, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003756_000;0.0;1.8;39.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003756_000;0.2;2.0;19.0;noise;0.16;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003756_000;0.5;2.1;26.0;Phogri;0.05;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003801_000;0.0;1.7;38.0;Leppun;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003801_000;0.0;2.1;26.0;Phogri;0.07;Antsp, Rhasp, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003808_000;0.0;1.6;37.0;Leppun;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003808_000;0.0;1.9;26.0;Rhasp;0.08;Phogri, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003810_000;0.4;2.0;29.0;Leppun;0.15;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003810_000;0.0;2.1;27.0;Phogri;0.38;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003817_000;0.0;1.4;39.0;Leppun;0.76;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003817_000;0.0;2.0;26.0;Phogri;0.32;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003822_000;0.0;3.9;31.0;Leppun;0.47;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003822_000;0.3;4.1;26.0;noise;0.17;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003828_000;0.0;0.9;34.0;Leppun;0.67;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003828_000;0.1;1.5;27.0;Rhasp;0.54;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003831_000;0.0;2.0;28.0;Leppun;0.22;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003831_000;0.7;2.0;26.0;Phogri;0.05;noise, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003834_000;0.0;1.6;40.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003834_000;0.6;2.0;24.0;noise;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003834_000;0.0;2.0;25.0;Phogri;0.05;Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003837_000;0.0;2.1;32.0;Leppun;0.64;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003837_000;1.2;2.1;26.0;noise;0.08;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003840_000;0.0;1.0;38.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003840_000;0.9;1.4;26.0;Antsp;0.06;Insp12, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003848_000;0.0;1.3;37.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003848_000;0.2;2.4;51.0;Pippip;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003848_000;0.1;2.5;24.0;noise;0.05;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003852_000;0.0;2.0;39.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003852_000;0.1;3.9;26.0;noise;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003852_000;0.1;1.7;51.0;Pippip;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003852_000;0.1;3.9;25.0;Rhasp;0.06;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003901_000;0.0;1.8;36.0;Leppun;0.23;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003901_000;0.0;1.8;26.0;Rhasp;0.04;Phogri, noise, Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003904_000;0.0;2.1;29.0;Leppun;0.79;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003904_000;0.5;1.8;26.0;Phogri;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003909_000;0.0;1.1;38.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003909_000;0.1;2.0;27.0;Phogri;0.7;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003914_000;0.0;1.9;38.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003914_000;0.0;1.5;29.0;noise;0.04;Metbra, Phogri, Tetvir, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003921_000;0.0;4.9;64.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003921_000;0.1;4.9;26.0;noise;0.04;Phogri, Tetvir, Rhasp, Pipkuh, Leppun, Cyrscu;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003929_000;0.0;4.7;39.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003929_000;0.6;4.8;27.0;Phogri;0.34;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003929_000;0.6;4.8;25.0;Plaint;0.04;noise, Rhasp, Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003936_000;0.6;2.7;27.0;Leppun;0.22;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003936_000;0.5;2.7;40.0;noise;0.5;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003936_000;0.1;2.7;26.0;Phogri;0.41;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003939_000;0.0;1.9;38.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003939_000;0.3;1.9;26.0;Phogri;0.05;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003943_000;0.0;1.7;41.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003943_000;0.8;1.7;26.0;noise;0.09;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003943_000;0.5;2.1;25.0;Cyrscu;0.11;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003948_000;0.0;2.6;40.0;Leppun;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003948_000;0.2;3.0;26.0;Phogri;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003952_000;0.0;1.7;26.0;Isopyr;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003952_000;0.0;2.7;40.0;Leppun;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_003952_000;0.1;2.7;27.0;Rhasp;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004002_000;0.0;1.8;34.0;Leppun;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004002_000;0.3;1.9;26.0;Phogri;0.49;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004006_000;0.0;1.9;29.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004006_000;0.7;1.8;25.0;Phogri;0.06;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004009_000;0.0;1.8;26.0;Phogri;0.09;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004014_000;0.0;2.6;39.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004014_000;0.4;3.5;26.0;Plaint;0.05;Phogri, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004019_000;0.0;1.8;43.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004019_000;0.0;1.8;27.0;Phogri;0.1;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004023_000;0.0;1.7;37.0;Leppun;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004023_000;0.3;2.0;28.0;noise;0.1;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004031_000;0.0;1.9;38.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004031_000;0.4;3.9;26.0;Phogri;0.24;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004036_000;0.0;1.2;29.0;Leppun;0.72;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004036_000;0.6;1.6;27.0;Rhasp;0.25;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004041_000;0.0;2.1;30.0;Leppun;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004041_000;0.1;1.7;25.0;Phogri;0.14;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004046_000;0.0;1.7;44.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004046_000;0.2;2.9;26.0;Rhasp;0.09;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004052_000;0.9;4.2;26.0;Isopyr;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004052_000;0.0;4.2;28.0;Leppun;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004052_000;0.1;4.3;25.0;Phogri;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004057_000;0.0;2.2;39.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004057_000;0.8;2.2;25.0;noise;0.1;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004104_000;0.0;1.6;37.0;Leppun;0.44;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004104_000;0.0;2.1;26.0;noise;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004108_000;0.0;2.0;28.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004108_000;0.2;1.9;26.0;Phogri;0.04;noise, Tetvir, Rhasp, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004112_000;0.0;1.9;35.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004112_000;0.4;2.0;27.0;Phogri;0.06;noise, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004114_000;0.0;1.8;36.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004114_000;0.7;1.8;25.0;Phogri;0.08;Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004117_000;0.0;1.9;39.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004117_000;0.0;1.9;27.0;Phogri;0.39;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004121_000;0.0;1.7;36.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004121_000;0.0;1.7;26.0;Phogri;0.52;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004128_000;0.0;1.6;44.0;Leppun;0.54;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004128_000;0.0;1.8;24.0;Phogri;0.04;Rhasp, noise, Tetvir, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004132_000;0.0;1.9;42.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004132_000;0.0;1.9;26.0;Rhasp;0.04;Phogri, noise, Tetvir;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004139_000;0.0;1.2;44.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004139_000;0.1;1.8;27.0;Phogri;0.04;noise, Tetvir, Rhasp, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004143_000;0.0;1.5;46.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004143_000;0.2;1.5;26.0;Phogri;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004148_000;0.0;2.6;46.0;Leppun;0.98;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004148_000;0.0;2.6;26.0;Phogri;0.1;Pippip;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004152_000;0.0;1.1;42.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004152_000;0.1;2.7;25.0;Phogri;0.06;noise, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004158_000;0.0;2.0;34.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004158_000;0.4;2.0;37.0;noise;0.15;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004205_000;0.0;2.0;33.0;Leppun;0.72;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004205_000;0.5;2.0;26.0;Rhasp;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004210_000;0.0;1.7;39.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004210_000;0.8;1.7;28.0;noise;0.09;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004215_000;0.0;1.5;42.0;Leppun;0.85;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004215_000;0.0;1.5;28.0;Rhasp;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004221_000;0.0;1.8;37.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004221_000;0.1;1.6;27.0;noise;0.09;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004221_000;0.1;1.8;26.0;Rhasp;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004224_000;0.0;1.3;30.0;Leppun;0.29;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004224_000;1.0;2.0;23.0;noise;0.05;Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004229_000;0.0;2.1;41.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004229_000;0.8;1.8;25.0;Rhasp;0.14;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004233_000;0.0;3.0;37.0;Leppun;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004233_000;0.5;3.0;25.0;Phogri;0.05;noise, Rhasp;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004239_000;0.0;2.1;36.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004239_000;0.5;1.8;26.0;Phogri;0.79;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004248_000;0.0;1.8;27.0;Phogri;0.81;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004248_000;1.1;1.8;47.0;Pipkuh;0.22;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004259_000;0.5;1.1;38.0;Phogri;0.03;Yposp, Tetvir, Pipkuh, Metbra, Leppun;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004259_000;0.1;3.0;26.0;noise;0.56;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004305_000;0.0;2.1;28.0;noise;0.33;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004305_000;0.0;1.9;28.0;Phogri;0.61;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004313_000;0.0;2.0;26.0;noise;0.38;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004318_000;0.0;2.1;28.0;Phogri;0.6;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004318_000;0.0;2.1;11.0;Tetvir;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004322_000;0.0;0.1;44.0;noise;0.05;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004322_000;0.7;1.7;27.0;Phogri;0.53;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004322_000;0.0;2.1;11.0;Tetvir;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004330_000;0.2;2.1;27.0;noise;0.26;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004330_000;0.2;2.0;27.0;Phogri;0.47;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004341_000;0.0;1.8;28.0;Phogri;0.59;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004341_000;0.2;2.0;48.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004341_000;0.0;2.0;24.0;Tetvir;0.76;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004343_000;1.3;3.6;36.0;Leppun;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004343_000;0.0;4.6;45.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004343_000;0.2;4.6;11.0;Tetvir;0.86;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004350_000;0.5;1.8;38.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004350_000;0.0;2.1;25.0;noise;0.11;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004355_000;0.0;2.2;44.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004355_000;0.0;2.2;27.0;Phogri;0.08;Pippip, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004355_000;1.1;2.0;10.0;Tetvir;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004359_000;0.0;1.9;48.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004359_000;0.6;2.0;26.0;Phogri;0.06;noise, Plaint;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004359_000;1.9;2.0;10.0;Tetvir;0.33;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004402_000;0.0;3.3;38.0;Leppun;0.13;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004402_000;0.3;3.3;28.0;Rhasp;0.92;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004402_000;0.0;3.3;25.0;Tetvir;0.51;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004406_000;0.0;1.9;39.0;Leppun;0.08;Yposp, noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004406_000;0.5;1.9;26.0;Tetvir;0.58;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004409_000;0.0;5.0;39.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004409_000;0.1;4.4;26.0;noise;0.11;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004409_000;0.0;4.9;18.0;Tetvir;0.91;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004415_000;0.0;1.7;43.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004415_000;0.0;1.7;11.0;Tetvir;0.76;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004418_000;0.0;2.4;45.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004418_000;0.2;1.2;10.0;Tetvir;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004422_000;0.3;0.6;35.0;Yposp;0.05;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004422_000;0.0;1.3;37.0;Leppun;0.69;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004422_000;1.4;2.0;10.0;Tetvir;0.44;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004425_000;0.0;2.7;39.0;Leppun;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004425_000;0.0;2.6;28.0;Phogri;0.3;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004425_000;0.0;2.6;33.0;Testes;0.12;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004430_000;0.0;4.1;38.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004430_000;0.8;2.7;24.0;Nyclei;0.48;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004430_000;0.8;3.8;23.0;Tetvir;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004434_000;0.0;2.0;39.0;Leppun;0.95;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004434_000;1.0;1.6;25.0;noise;0.09;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004434_000;0.0;2.2;11.0;Tetvir;0.87;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004439_000;0.0;1.9;48.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004439_000;0.1;2.5;25.0;noise;0.31;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004442_000;0.0;3.6;28.0;noise;0.28;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004442_000;0.1;3.5;24.0;Phogri;0.55;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004442_000;0.0;3.6;19.0;Tetvir;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004447_000;0.0;4.8;36.0;Leppun;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004447_000;1.2;4.9;28.0;Phogri;0.51;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004447_000;0.5;4.8;33.0;Testes;0.88;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004447_000;0.2;5.0;16.0;Tetvir;0.83;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004458_000;0.1;2.5;37.0;Leppun;0.97;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004458_000;0.7;5.0;26.0;Phogri;0.64;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004458_000;0.0;4.8;46.0;Pippip;0.99;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004458_000;0.0;4.1;11.0;Tetvir;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004507_000;0.0;4.9;44.0;Leppun;0.9;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004507_000;1.6;4.9;34.0;noise;0.11;Phogri;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004507_000;0.2;4.9;32.0;Tetvir;0.69;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004518_000;1.0;2.4;29.0;Leppun;0.93;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004518_000;0.0;2.4;29.0;Phogri;0.65;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004522_000;0.1;0.2;45.0;Leppun;0.35;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004522_000;0.1;3.1;27.0;noise;0.21;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004522_000;0.0;2.9;27.0;Phogri;0.78;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004527_000;0.0;5.0;28.0;Leppun;0.68;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004527_000;0.0;5.0;26.0;Tetvir;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004535_000;0.0;3.3;39.0;Leppun;0.96;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004535_000;0.2;4.5;27.0;Phogri;0.77;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004535_000;0.3;5.0;11.0;Tetvir;0.89;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004548_000;0.0;3.9;48.0;Leppun;0.94;;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004548_000;0.9;4.7;26.0;Phogri;0.09;noise;;;;
Car381009-2026-Pass1-Z1-2MU00693_20260729_004548_000;0.1;4.3;25.0;Tetvir;0.86;;;;;
