"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223618_000";"0.0";3.3;27.0;"Phogri";0.05;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223618_000";"0.0";3.7;34.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223618_000";"0.0";3.7;29.0;"noise";0.09;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223623_000";"0.0";3.7;32.0;"noise";0.24;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223623_000";"0.0";3.6;35.0;"Testes";0.5;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223629_000";"0.0";0.7;28.0;"Yposp";0.09;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223629_000";"0.0";2.1;27.0;"noise";0.44;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223637_000";"0.0";4.8;36.0;"Leppun";0.89;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223637_000";0.5;5.0;32.0;"noise";0.13;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223637_000";0.7;5.0;33.0;"Antsp";0.18;"Testes, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223646_000";"0.0";1.1;57.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223655_000";"0.0";3.9;39.0;"Leppun";0.77;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223655_000";0.9;2.1;33.0;"noise";0.1;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223655_000";0.9;3.3;30.0;"Rhasp";0.82;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223702_000";"0.0";2.0;32.0;"Leppun";0.88;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223702_000";0.5;1.6;30.0;"Rhasp";0.18;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223705_000";"0.0";1.9;30.0;"Leppun";0.13;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223705_000";"0.0";1.9;31.0;"Testes";0.06;"noise, Rhasp, Antsp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223709_000";1.6;2.4;32.0;"Rhasp";0.05;"Yposp, Confus";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223709_000";"0.0";2.4;35.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223709_000";1.5;2.4;32.0;"noise";0.13;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223718_000";"0.0";4.3;34.0;"Leppun";0.94;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223718_000";0.2;4.3;31.0;"noise";0.21;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223722_000";"0.0";2.1;32.0;"Leppun";0.94;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223722_000";0.2;1.8;31.0;"noise";0.05;"Tetvir, Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223726_000";"0.0";4.1;36.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223726_000";1.0;4.5;33.0;"noise";0.25;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223726_000";1.3;3.9;32.0;"Testes";0.16;"Antsp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223736_000";"0.0";0.1;59.0;"Leppun";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223736_000";0.7;1.9;24.0;"noise";0.43;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223738_000";"0.0";0.4;32.0;"Yposp";0.08;"Rhasp, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223738_000";"0.0";1.1;32.0;"Leppun";0.88;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223741_000";"0.0";2.0;33.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223741_000";0.5;2.0;30.0;"noise";0.12;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223741_000";1.5;1.7;30.0;"Tetvir";0.52;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223744_000";0.6;3.9;36.0;"Leppun";0.55;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223744_000";0.5;5.0;32.0;"noise";0.19;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223744_000";"0.0";5.0;34.0;"Testes";0.62;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223754_000";"0.0";1.2;32.0;"Yposp";0.05;"Antsp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223754_000";"0.0";2.1;31.0;"noise";0.1;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223757_000";"0.0";1.8;36.0;"Leppun";0.9;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223806_000";"0.0";4.5;41.0;"Leppun";0.91;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223806_000";0.2;4.0;33.0;"noise";0.09;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223806_000";"0.0";4.4;34.0;"Testes";0.44;"Antsp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223818_000";"0.0";3.3;35.0;"Leppun";0.81;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223818_000";1.1;3.1;29.0;"noise";0.13;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223818_000";1.4;4.0;33.0;"Testes";0.56;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223822_000";"0.0";0.5;33.0;"Leppun";0.28;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223828_000";"0.0";4.7;34.0;"Testes";0.58;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223840_000";"0.0";4.1;34.0;"Leppun";0.81;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223840_000";0.1;4.0;32.0;"noise";0.12;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223844_000";"0.0";0.8;32.0;"Rhasp";0.23;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223844_000";"0.0";1.5;33.0;"Leppun";0.85;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223844_000";0.1;0.6;25.0;"Tetvir";0.38;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223849_000";"0.0";1.7;28.0;"Leppun";0.51;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223849_000";0.7;1.0;27.0;"noise";0.03;"Cyrscu, Tetvir, Plaint, Phogri, Eptser, Barfis";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223852_000";"0.0";1.8;34.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223852_000";0.2;0.3;9.0;"Tetvir";0.84;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223907_000";"0.0";0.7;36.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223907_000";0.6;1.5;21.0;"noise";0.23;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223911_000";"0.0";0.3;41.0;"Leppun";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223911_000";0.1;2.0;26.0;"noise";0.3;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223915_000";"0.0";1.8;28.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223915_000";"0.0";1.9;25.0;"Cyrscu";0.04;"Nyclei, noise, Tetvir, Eptser";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223928_000";"0.0";0.3;37.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223928_000";"0.0";2.0;24.0;"noise";0.07;"Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223935_000";"0.0";0.8;32.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223935_000";0.4;1.7;25.0;"Tetvir";0.34;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223938_000";0.1;1.7;26.0;"noise";0.1;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223938_000";"0.0";0.6;34.0;"Testes";0.68;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223943_000";"0.0";2.4;34.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223943_000";"0.0";2.5;31.0;"noise";0.09;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223946_000";"0.0";3.8;34.0;"Leppun";0.94;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223946_000";"0.0";4.8;33.0;"noise";0.19;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223957_000";"0.0";2.6;33.0;"noise";0.06;"Yposp, Leppun";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_223957_000";"0.0";2.8;32.0;"Testes";0.65;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224004_000";"0.0";1.7;33.0;"Yposp";0.06;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224004_000";"0.0";2.2;28.0;"Antsp";0.21;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224006_000";"0.0";0.9;37.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224006_000";"0.0";1.6;33.0;"Testes";0.62;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224009_000";"0.0";1.4;40.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224009_000";0.1;0.8;26.0;"Cyrscu";0.06;"noise, Phogri, Nyclei, Eptser";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224014_000";"0.0";5.0;59.0;"Myomys";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224014_000";1.9;4.9;27.0;"noise";0.07;"Pippip, Tetvir";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224014_000";3.6;5.0;32.0;"Testes";0.78;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224024_000";"0.0";1.0;33.0;"Leppun";0.89;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224024_000";0.2;0.9;25.0;"noise";0.07;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224024_000";"0.0";0.9;31.0;"Rhasp";0.47;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224026_000";"0.0";1.7;32.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224031_000";"0.0";2.1;35.0;"Leppun";0.91;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224031_000";1.2;1.7;32.0;"noise";0.07;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224034_000";1.6;3.8;28.0;"Eptser";0.17;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224034_000";"0.0";2.3;36.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224034_000";"0.0";0.9;34.0;"Testes";0.82;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224043_000";0.1;3.2;34.0;"Leppun";0.84;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224043_000";"0.0";3.4;34.0;"Testes";0.82;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224052_000";2.0;2.2;34.0;"Leppun";0.27;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224052_000";"0.0";1.7;33.0;"Testes";0.7;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224057_000";0.2;3.2;44.0;"Antsp";0.06;"Yposp, noise, Confus";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224057_000";2.4;3.2;33.0;"Leppun";0.29;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224057_000";"0.0";2.8;34.0;"Testes";0.61;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224102_000";"0.0";1.7;32.0;"Leppun";0.87;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224102_000";0.2;1.2;32.0;"Antsp";0.08;"noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224105_000";"0.0";2.5;26.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224105_000";0.5;2.5;23.0;"noise";0.04;"Plaint, Phogri, Tetvir, Cyrscu";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224112_000";1.2;1.4;32.0;"noise";0.07;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224112_000";"0.0";1.4;34.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224117_000";0.2;2.2;33.0;"Roeroe";0.05;"noise, Yposp, Rhasp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224117_000";"0.0";2.0;34.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224119_000";"0.0";2.9;34.0;"Leppun";0.88;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224119_000";"0.0";2.6;33.0;"Testes";0.11;"Antsp, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224125_000";"0.0";0.7;35.0;"Yposp";0.05;"noise, Confus, Antsp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224127_000";"0.0";2.1;36.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224132_000";"0.0";3.1;34.0;"noise";0.08;"Yposp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224140_000";"0.0";2.0;33.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224140_000";1.2;2.0;30.0;"noise";0.06;"Tetvir, Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224140_000";0.9;1.7;27.0;"Phogri";0.04;"Tetvir, Cyrscu, Antsp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224142_000";"0.0";1.9;31.0;"noise";0.08;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224142_000";"0.0";1.9;30.0;"Testes";0.15;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224145_000";"0.0";0.1;42.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224145_000";0.2;1.0;19.0;"noise";0.15;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224149_000";0.6;1.9;33.0;"Yposp";0.09;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224149_000";"0.0";1.7;38.0;"Leppun";0.56;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224149_000";0.3;2.4;24.0;"noise";0.18;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224156_000";0.5;1.6;35.0;"noise";0.04;"Antsp, Tetvir, Pippip, Pipkuh, Phogri, Metbra";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224156_000";"0.0";1.8;34.0;"Testes";0.13;"Antsp, noise";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224209_000";"0.0";2.9;33.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224209_000";0.5;2.5;22.0;"noise";0.23;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224209_000";2.6;2.9;39.0;"Testes";0.79;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224212_000";"0.0";0.6;27.0;"noise";0.11;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224212_000";"0.0";1.3;34.0;"Testes";0.51;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224215_000";"0.0";2.8;35.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224215_000";0.1;3.8;16.0;"noise";0.51;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224215_000";2.2;3.5;20.0;"Tetvir";0.02;"Rusnit, Phogri, Nyclei, Yposp, Yerray, Yerbey, Vesmur, Urosp, Tyllil, Thycor, Tetpyg, Tetarg, Testes, Tadten, Sepsep, Roeroe, Rhihip, Rhifer, Rhieur, Rhasp, Ratnor, Plemac, Pleaus, Pleaur, Plasab, Plaint, Plafal, Plaalb, Plaaff, Pippyg, Pippip, Pipnat, Pipkuh, piaf, Phofem, Phanan, Phafal, Nycnoc, Nyclas, Myonat, Myomys, MyoGT, Myoema, Myodau, Myogla, Myocap, Myobec, Myoalc, Mussp, Minsch, Mimasp, Micagr, Metbra, mamm, Lepbos, Lepalb, Lamsp., Isopyr, Inssp8, Inssp7, Inssp5, Insp12, Insp11, Insp10, Hypsav, gril, Eupsp, Eptser, Eptnil, Epheph, Decalb, Cyrscu, Cympud, criq, Confus, Tetarg, Barfis, Barbar, Antsp, amph";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224224_000";0.2;3.7;31.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224224_000";"0.0";4.8;48.0;"Pippip";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224224_000";0.2;4.2;26.0;"noise";0.06;"Isopyr";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224239_000";"0.0";1.5;32.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224239_000";"0.0";1.9;19.0;"noise";0.3;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224245_000";"0.0";5.0;36.0;"Leppun";0.18;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224245_000";"0.0";4.8;34.0;"noise";0.22;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224245_000";1.4;4.8;39.0;"Pipnat";0.78;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224245_000";"0.0";5.0;36.0;"Testes";0.48;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224256_000";"0.0";1.3;38.0;"Yposp";0.04;"Confus, Tetvir, Phogri, Leppun";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224256_000";1.5;2.9;26.0;"noise";0.19;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224256_000";"0.0";1.5;36.0;"Testes";0.79;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224303_000";"0.0";1.7;32.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224308_000";0.9;1.1;37.0;"Leppun";0.13;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224308_000";"0.0";1.8;16.0;"Phogri";0.2;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224308_000";"0.0";1.8;35.0;"Testes";0.61;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224315_000";"0.0";2.0;35.0;"Leppun";0.26;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224315_000";0.5;2.1;29.0;"noise";0.11;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224315_000";0.4;2.1;20.0;"Phanan";0.08;"Phogri";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224319_000";"0.0";2.9;26.0;"noise";0.23;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224319_000";"0.0";2.9;34.0;"Pipkuh";0.11;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224323_000";"0.0";1.8;37.0;"Leppun";0.53;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224323_000";"0.0";1.5;28.0;"noise";0.14;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224323_000";"0.0";1.5;34.0;"Testes";0.69;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224328_000";"0.0";1.5;42.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224328_000";0.3;0.9;10.0;"noise";0.5;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224340_000";"0.0";3.4;39.0;"Leppun";0.83;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224340_000";0.1;3.2;32.0;"noise";0.14;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224340_000";"0.0";3.4;34.0;"Testes";0.84;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224345_000";0.9;2.8;34.0;"Phogri";0.42;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224345_000";"0.0";4.4;36.0;"Testes";0.91;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224355_000";"0.0";0.3;29.0;"Leppun";0.99;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224355_000";0.2;0.3;22.0;"noise";0.08;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224403_000";"0.0";1.3;35.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224408_000";1.5;1.7;24.0;"Phogri";0.69;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224408_000";"0.0";1.6;34.0;"Testes";0.8;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224410_000";"0.0";1.9;30.0;"Leppun";0.96;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224410_000";0.4;1.3;25.0;"noise";0.17;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224413_000";"0.0";3.1;40.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224413_000";1.0;3.1;26.0;"noise";0.27;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224417_000";"0.0";2.0;28.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224417_000";1.3;1.4;26.0;"noise";0.14;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224421_000";0.6;2.4;40.0;"Leppun";0.15;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224421_000";"0.0";1.6;35.0;"Testes";0.62;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224421_000";0.2;0.6;35.0;"Tetvir";0.64;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224428_000";"0.0";2.1;40.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224428_000";"0.0";2.6;33.0;"Testes";0.5;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224432_000";0.4;0.8;28.0;"noise";0.13;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224432_000";"0.0";1.6;33.0;"Testes";0.84;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224435_000";0.8;2.4;37.0;"Yposp";0.03;"Tetvir, Rhasp, Phogri, Confus, Antsp";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224435_000";"0.0";2.4;40.0;"Leppun";0.87;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224435_000";0.8;4.1;34.0;"noise";0.15;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224439_000";"0.0";1.4;36.0;"noise";0.04;"Yposp, Tetvir, Phogri, Leppun";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224439_000";"0.0";1.4;34.0;"Testes";0.73;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224446_000";"0.0";2.1;32.0;"Leppun";0.95;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224446_000";0.8;2.1;30.0;"Testes";0.33;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224451_000";"0.0";1.8;38.0;"Leppun";0.98;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224451_000";1.7;1.8;24.0;"Phogri";0.79;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224508_000";0.1;1.3;50.0;"Yposp";0.03;"Tetvir, Pippip, Phogri, Confus";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224508_000";0.8;2.6;26.0;"noise";0.21;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224508_000";"0.0";1.4;35.0;"Testes";0.86;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224513_000";"0.0";0.9;31.0;"Leppun";0.97;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224513_000";0.7;1.9;26.0;"noise";0.08;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224516_000";"0.0";0.1;34.0;"Leppun";0.66;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224516_000";0.1;1.7;31.0;"Testes";0.78;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224526_000";"0.0";1.3;28.0;"noise";0.14;"";"";"";"";""
"Car381009-2026-Pass1-Z1-2MU00693_20260729_224529_000";"0.0";1.4;35.0;"noise";0.08;"Yposp";"";"";"";""
